time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-11-14 07:37:19.154 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,367289630720,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,273370008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:38:19.158 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,367073492992,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,306924440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:39:19.162 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,366152908800,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,6,89031424, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:40:19.166 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,365861601280,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,118391552, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:41:19.169 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,365935525888,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,151945984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:42:19.173 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,366830747648,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,5,11,334382768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:43:19.176 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,370491654144,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,346965680,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:44:19.179 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,371983974400,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,361645744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:45:19.188 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,371483017216,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,4,68106024,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:46:19.190 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,370892996608,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,91174696,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:47:19.192 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,370346098688,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,124729128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:48:19.200 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,369856413696,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,160380712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:49:19.203 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,369016438784,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,196032296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:50:19.206 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,368120102912,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,217003816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:51:19.209 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,367459303424,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,2,4,127534544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:52:19.212 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,366565261312,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,146408912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:53:19.216 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,366010761216,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,161088976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:54:19.220 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,365526777856,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,175769040, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:55:19.224 UTC, , , , , , , , , ,125,3173997,28032,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,4, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,11224,364664520704,67,67,67,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11224,1731569238877,,, , , , , , , , , ,3145728,11197, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,188351952, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
