time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-11-14 08:11:40.329 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,356472979456,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,348844696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:12:40.333 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,356835917824,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,363524760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:13:40.337 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,356251533312,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,378204824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:14:40.340 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,355151642624,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,390787736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:15:40.344 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,354415869952,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,5,113985696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:16:40.347 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,354277523456,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,128665760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:17:40.350 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,353942110208,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,143345824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:18:40.354 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,353469464576,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,155928736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:19:40.357 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,352758202368,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,170608800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 08:20:40.360 UTC, , , , , , , , , ,589,3297245,149584,1344, ,14, , , , , , , , , , , ,14,14, , , ,1,2,19, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115501,351798886400,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115501,1731571300273,,, , , , , , , , , ,3145728,115472, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,183191712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
