time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-11-14 07:37:19.162 UTC, , , , , , , , , ,589,3286549,139112,1120, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,112247,367289499648,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112247,1731569238927,,, , , , , , , , , ,3145728,112217, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,273370008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:38:19.166 UTC, , , , , , , , , ,589,3286549,139112,1120, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,112247,367073427456,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112247,1731569238927,,, , , , , , , , , ,3145728,112217, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,309021592, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:39:19.168 UTC, , , , , , , , , ,589,3286549,139112,1120, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,112247,366152318976,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112247,1731569238927,,, , , , , , , , , ,3145728,112217, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,6,89031424, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:40:19.172 UTC, , , , , , , , , ,589,3286549,139112,1120, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,112247,365861601280,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112247,1731569238927,,, , , , , , , , , ,3145728,112217, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,118391552, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:41:19.175 UTC, , , , , , , , , ,589,3287701,140152,1232, ,11, ,46, , , , , , , , , ,11,11, , , ,1,2,13, ,29, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,114646,365935525888,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,114646,1731569238927,,, , , , , , , , , ,3145728,114616,1,1,1,1, , , ,1,1, ,1, ,3,2, , , , , , , , , , , , ,2399,3, , , , , , , , ,151945984,1, , , , , , ,52, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4,12,4,1, , , , , , , , , 
2024-11-14 07:42:19.178 UTC, , , , , , , , , ,589,3287109,139112,1680, ,11, ,3095, , , , , , , , , ,11,11, , , ,1,2,13, ,3355, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115573,366830747648,70,70,70,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115573,1731569238927,,, , , , , , , , , ,3145728,115543,1,1,0,1, , , ,1,1, ,1, ,3,2, , , , , , , , , , , , ,927,3, , , , , , ,5,11,334382768,1, , , , , , ,3405, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,3, ,1, ,303,3033,3, , , , , , , , , , 
2024-11-14 07:43:19.180 UTC, , , , , , , , , ,589,3287109,139112,1680, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115573,370491719680,70,70,70,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115573,1731569238927,,, , , , , , , , , ,3145728,115543, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,349062832,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:44:19.182 UTC, , , , , , , , , ,589,3287109,139112,1680, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115573,371984039936,70,70,70,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115573,1731569238927,,, , , , , , , , , ,3145728,115543, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,361645744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:45:19.188 UTC, , , , , , , , , ,589,3287109,139112,1680, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115573,371483017216,70,70,70,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115573,1731569238927,,, , , , , , , , , ,3145728,115543, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,4,68106024,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-11-14 07:46:19.190 UTC, , , , , , , , , ,589,3287109,139112,1680, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115573,370892996608,70,70,70,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115573,1731569238927,,, , , , , , , , , ,3145728,115543, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,91174696,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
